yos,age,withdrawal_rate
2,91,0.145
2,92,0.145
2,93,0.145
2,94,0.145
2,95,0.145
2,96,0.145
2,97,0.145
2,98,0.145
2,99,0.145
2,100,0.145
2,101,0.145
2,102,0.145
2,103,0.145
2,104,0.145
2,105,0.145
2,106,0.145
2,107,0.145
2,108,0.145
2,109,0.145
2,110,0.145
2,111,0.145
2,112,0.145
2,113,0.145
2,114,0.145
2,115,0.145
2,116,0.145
2,117,0.145
2,118,0.145
2,119,0.145
2,120,0.145
3,18,0.16
3,19,0.16
3,20,0.16
3,21,0.16
3,22,0.16
3,23,0.16
3,24,0.16
3,25,0.16
3,26,0.16
3,27,0.16
3,28,0.16
3,29,0.16
3,30,0.16
3,31,0.16
3,32,0.16
3,33,0.16
3,34,0.16
3,35,0.16
3,36,0.16
3,37,0.16
3,38,0.16
3,39,0.16
3,40,0.16
3,41,0.16
3,42,0.16
3,43,0.16
3,44,0.16
3,45,0.16
3,46,0.16
3,47,0.16
3,48,0.16
3,49,0.16
3,50,0.16
3,51,0.16
3,52,0.16
3,53,0.16
3,54,0.16
3,55,0.105
3,56,0.105
3,57,0.105
3,58,0.105
3,59,0.105
3,60,0.105
3,61,0.105
3,62,0.105
3,63,0.105
3,64,0.105
3,65,0.105
3,66,0.105
3,67,0.105
3,68,0.105
3,69,0.105
3,70,0.105
3,71,0.105
3,72,0.105
3,73,0.105
3,74,0.105
3,75,0.105
3,76,0.105
3,77,0.105
3,78,0.105
3,79,0.105
3,80,0.105
3,81,0.105
3,82,0.105
3,83,0.105
3,84,0.105
3,85,0.105
3,86,0.105
3,87,0.105
3,88,0.105
3,89,0.105
3,90,0.105
3,91,0.105
3,92,0.105
3,93,0.105
3,94,0.105
3,95,0.105
3,96,0.105
3,97,0.105
3,98,0.105
3,99,0.105
3,100,0.105
3,101,0.105
3,102,0.105
3,103,0.105
3,104,0.105
3,105,0.105
3,106,0.105
3,107,0.105
3,108,0.105
3,109,0.105
3,110,0.105
3,111,0.105
3,112,0.105
3,113,0.105
3,114,0.105
3,115,0.105
3,116,0.105
3,117,0.105
3,118,0.105
3,119,0.105
3,120,0.105
4,18,0.12
4,19,0.12
4,20,0.12
4,21,0.12
4,22,0.12
4,23,0.12
4,24,0.12
4,25,0.12
4,26,0.12
4,27,0.12
4,28,0.12
4,29,0.12
4,30,0.12
4,31,0.12
4,32,0.12
4,33,0.12
4,34,0.12
4,35,0.12
4,36,0.12
4,37,0.12
4,38,0.12
4,39,0.12
4,40,0.12
4,41,0.12
4,42,0.12
4,43,0.12
4,44,0.12
4,45,0.12
4,46,0.12
4,47,0.12
4,48,0.12
4,49,0.12
4,50,0.12
4,51,0.12
4,52,0.12
4,53,0.12
4,54,0.12
4,55,0.07
4,56,0.07
4,57,0.07
4,58,0.07
4,59,0.07
4,60,0.07
4,61,0.07
4,62,0.07
4,63,0.07
4,64,0.07
4,65,0.07
4,66,0.07
4,67,0.07
4,68,0.07
4,69,0.07
4,70,0.07
4,71,0.07
4,72,0.07
4,73,0.07
4,74,0.07
4,75,0.07
4,76,0.07
4,77,0.07
4,78,0.07
4,79,0.07
4,80,0.07
4,81,0.07
4,82,0.07
4,83,0.07
4,84,0.07
4,85,0.07
4,86,0.07
4,87,0.07
4,88,0.07
4,89,0.07
4,90,0.07
4,91,0.07
4,92,0.07
4,93,0.07
4,94,0.07
4,95,0.07
4,96,0.07
4,97,0.07
4,98,0.07
4,99,0.07
4,100,0.07
4,101,0.07
4,102,0.07
4,103,0.07
4,104,0.07
4,105,0.07
4,106,0.07
4,107,0.07
4,108,0.07
4,109,0.07
4,110,0.07
4,111,0.07
4,112,0.07
4,113,0.07
4,114,0.07
4,115,0.07
4,116,0.07
4,117,0.07
4,118,0.07
4,119,0.07
4,120,0.07
5,18,0.1
5,19,0.1
5,20,0.1
5,21,0.1
5,22,0.1
5,23,0.1
5,24,0.1
5,25,0.1
5,26,0.1
5,27,0.1
5,28,0.1
5,29,0.1
5,30,0.1
5,31,0.1
5,32,0.1
5,33,0.1
5,34,0.1
5,35,0.1
5,36,0.1
5,37,0.1
5,38,0.1
5,39,0.1
5,40,0.1
5,41,0.1
5,42,0.1
5,43,0.1
5,44,0.1
5,45,0.1
5,46,0.1
5,47,0.1
5,48,0.1
5,49,0.1
5,50,0.1
5,51,0.1
5,52,0.1
5,53,0.1
5,54,0.1
5,55,0.05
5,56,0.05
5,57,0.05
5,58,0.05
5,59,0.05
5,60,0.05
5,61,0.05
5,62,0.05
5,63,0.05
5,64,0.05
5,65,0.05
5,66,0.05
5,67,0.05
5,68,0.05
5,69,0.05
5,70,0.05
5,71,0.05
5,72,0.05
5,73,0.05
5,74,0.05
5,75,0.05
5,76,0.05
5,77,0.05
5,78,0.05
5,79,0.05
5,80,0.05
5,81,0.05
5,82,0.05
5,83,0.05
5,84,0.05
5,85,0.05
5,86,0.05
5,87,0.05
5,88,0.05
5,89,0.05
5,90,0.05
5,91,0.05
5,92,0.05
5,93,0.05
5,94,0.05
5,95,0.05
5,96,0.05
5,97,0.05
5,98,0.05
5,99,0.05
5,100,0.05
5,101,0.05
5,102,0.05
5,103,0.05
5,104,0.05
5,105,0.05
5,106,0.05
5,107,0.05
5,108,0.05
5,109,0.05
5,110,0.05
5,111,0.05
5,112,0.05
5,113,0.05
5,114,0.05
5,115,0.05
5,116,0.05
5,117,0.05
5,118,0.05
5,119,0.05
5,120,0.05
6,18,0.095
6,19,0.095
6,20,0.095
6,21,0.095
6,22,0.095
6,23,0.095
6,24,0.095
6,25,0.095
6,26,0.095
6,27,0.095
6,28,0.095
6,29,0.095
6,30,0.095
6,31,0.095
6,32,0.095
6,33,0.095
6,34,0.095
6,35,0.095
6,36,0.095
6,37,0.095
6,38,0.095
6,39,0.095
6,40,0.095
6,41,0.095
6,42,0.095
6,43,0.095
6,44,0.095
6,45,0.095
6,46,0.095
6,47,0.095
6,48,0.095
6,49,0.095
6,50,0.095
6,51,0.095
6,52,0.095
6,53,0.095
6,54,0.095
6,55,0.05
6,56,0.05
6,57,0.05
6,58,0.05
6,59,0.05
6,60,0.05
6,61,0.05
6,62,0.05
6,63,0.05
6,64,0.05
6,65,0.05
6,66,0.05
6,67,0.05
6,68,0.05
6,69,0.05
6,70,0.05
6,71,0.05
6,72,0.05
6,73,0.05
6,74,0.05
6,75,0.05
6,76,0.05
6,77,0.05
6,78,0.05
6,79,0.05
6,80,0.05
6,81,0.05
6,82,0.05
6,83,0.05
6,84,0.05
6,85,0.05
6,86,0.05
6,87,0.05
6,88,0.05
6,89,0.05
6,90,0.05
6,91,0.05
6,92,0.05
6,93,0.05
6,94,0.05
6,95,0.05
6,96,0.05
6,97,0.05
6,98,0.05
6,99,0.05
6,100,0.05
6,101,0.05
6,102,0.05
6,103,0.05
6,104,0.05
6,105,0.05
6,106,0.05
6,107,0.05
6,108,0.05
6,109,0.05
6,110,0.05
6,111,0.05
6,112,0.05
6,113,0.05
6,114,0.05
6,115,0.05
6,116,0.05
6,117,0.05
6,118,0.05
6,119,0.05
6,120,0.05
7,18,0.07
7,19,0.07
7,20,0.07
7,21,0.07
7,22,0.07
7,23,0.07
7,24,0.07
7,25,0.07
7,26,0.07
7,27,0.07
7,28,0.07
7,29,0.07
7,30,0.07
7,31,0.07
7,32,0.07
7,33,0.07
7,34,0.07
7,35,0.07
7,36,0.07
7,37,0.07
7,38,0.07
7,39,0.07
7,40,0.07
7,41,0.07
7,42,0.07
7,43,0.07
7,44,0.07
7,45,0.07
7,46,0.07
7,47,0.07
7,48,0.07
7,49,0.07
7,50,0.07
7,51,0.07
7,52,0.07
7,53,0.07
7,54,0.07
7,55,0.05
7,56,0.05
7,57,0.05
7,58,0.05
7,59,0.05
7,60,0.05
7,61,0.05
7,62,0.05
7,63,0.05
7,64,0.05
7,65,0.05
7,66,0.05
7,67,0.05
7,68,0.05
7,69,0.05
7,70,0.05
7,71,0.05
7,72,0.05
7,73,0.05
7,74,0.05
7,75,0.05
7,76,0.05
7,77,0.05
7,78,0.05
7,79,0.05
7,80,0.05
7,81,0.05
7,82,0.05
7,83,0.05
7,84,0.05
7,85,0.05
7,86,0.05
7,87,0.05
7,88,0.05
7,89,0.05
7,90,0.05
7,91,0.05
7,92,0.05
7,93,0.05
7,94,0.05
7,95,0.05
7,96,0.05
7,97,0.05
7,98,0.05
7,99,0.05
7,100,0.05
7,101,0.05
7,102,0.05
7,103,0.05
7,104,0.05
7,105,0.05
7,106,0.05
7,107,0.05
7,108,0.05
7,109,0.05
7,110,0.05
7,111,0.05
7,112,0.05
7,113,0.05
7,114,0.05
7,115,0.05
7,116,0.05
7,117,0.05
7,118,0.05
7,119,0.05
7,120,0.05
8,18,0.06
8,19,0.06
8,20,0.06
8,21,0.06
8,22,0.06
8,23,0.06
8,24,0.06
8,25,0.06
8,26,0.06
8,27,0.06
8,28,0.06
8,29,0.06
8,30,0.06
8,31,0.06
8,32,0.06
8,33,0.06
8,34,0.06
8,35,0.06
8,36,0.06
8,37,0.06
8,38,0.06
8,39,0.06
8,40,0.06
8,41,0.06
8,42,0.06
8,43,0.06
8,44,0.06
8,45,0.06
8,46,0.06
8,47,0.06
8,48,0.06
8,49,0.06
8,50,0.06
8,51,0.06
8,52,0.06
8,53,0.06
8,54,0.06
8,55,0.04
8,56,0.04
8,57,0.04
8,58,0.04
8,59,0.04
8,60,0.04
8,61,0.04
8,62,0.04
8,63,0.04
8,64,0.04
8,65,0.04
8,66,0.04
8,67,0.04
8,68,0.04
8,69,0.04
8,70,0.04
8,71,0.04
8,72,0.04
8,73,0.04
8,74,0.04
8,75,0.04
8,76,0.04
8,77,0.04
8,78,0.04
8,79,0.04
8,80,0.04
8,81,0.04
8,82,0.04
8,83,0.04
8,84,0.04
8,85,0.04
8,86,0.04
8,87,0.04
8,88,0.04
8,89,0.04
8,90,0.04
8,91,0.04
8,92,0.04
8,93,0.04
8,94,0.04
8,95,0.04
8,96,0.04
8,97,0.04
8,98,0.04
8,99,0.04
8,100,0.04
8,101,0.04
8,102,0.04
8,103,0.04
8,104,0.04
8,105,0.04
8,106,0.04
8,107,0.04
8,108,0.04
8,109,0.04
8,110,0.04
8,111,0.04
8,112,0.04
8,113,0.04
8,114,0.04
8,115,0.04
8,116,0.04
8,117,0.04
8,118,0.04
8,119,0.04
8,120,0.04
9,18,0.06
9,19,0.06
9,20,0.06
9,21,0.06
9,22,0.06
9,23,0.06
9,24,0.06
9,25,0.06
9,26,0.06
9,27,0.06
9,28,0.06
9,29,0.06
9,30,0.06
9,31,0.06
9,32,0.06
9,33,0.06
9,34,0.06
9,35,0.06
9,36,0.06
9,37,0.06
9,38,0.06
9,39,0.06
9,40,0.06
9,41,0.06
9,42,0.06
9,43,0.06
9,44,0.06
9,45,0.06
9,46,0.06
9,47,0.06
9,48,0.06
9,49,0.06
9,50,0.06
9,51,0.06
9,52,0.06
9,53,0.06
9,54,0.06
9,55,0.04
9,56,0.04
9,57,0.04
9,58,0.04
9,59,0.04
9,60,0.04
9,61,0.04
9,62,0.04
9,63,0.04
9,64,0.04
9,65,0.04
9,66,0.04
9,67,0.04
9,68,0.04
9,69,0.04
9,70,0.04
9,71,0.04
9,72,0.04
9,73,0.04
9,74,0.04
9,75,0.04
9,76,0.04
9,77,0.04
9,78,0.04
9,79,0.04
9,80,0.04
9,81,0.04
9,82,0.04
9,83,0.04
9,84,0.04
9,85,0.04
9,86,0.04
9,87,0.04
9,88,0.04
9,89,0.04
9,90,0.04
9,91,0.04
9,92,0.04
9,93,0.04
9,94,0.04
9,95,0.04
9,96,0.04
9,97,0.04
9,98,0.04
9,99,0.04
9,100,0.04
9,101,0.04
9,102,0.04
9,103,0.04
9,104,0.04
9,105,0.04
9,106,0.04
9,107,0.04
9,108,0.04
9,109,0.04
9,110,0.04
9,111,0.04
9,112,0.04
9,113,0.04
9,114,0.04
9,115,0.04
9,116,0.04
9,117,0.04
9,118,0.04
9,119,0.04
9,120,0.04
10,18,0.05
10,19,0.05
10,20,0.05
10,21,0.05
10,22,0.05
10,23,0.05
10,24,0.05
10,25,0.05
10,26,0.05
10,27,0.05
10,28,0.05
10,29,0.05
10,30,0.05
10,31,0.05
10,32,0.05
10,33,0.05
10,34,0.05
10,35,0.05
10,36,0.05
10,37,0.05
10,38,0.05
10,39,0.05
10,40,0.05
10,41,0.05
10,42,0.05
10,43,0.05
10,44,0.05
10,45,0.05
10,46,0.05
10,47,0.05
10,48,0.05
10,49,0.05
10,50,0.05
10,51,0.05
10,52,0.05
10,53,0.05
10,54,0.05
10,55,0.04
10,56,0.04
10,57,0.04
10,58,0.04
10,59,0.04
10,60,0.04
10,61,0.04
10,62,0.04
10,63,0.04
10,64,0.04
10,65,0.04
10,66,0.04
10,67,0.04
10,68,0.04
10,69,0.04
10,70,0.04
10,71,0.04
10,72,0.04
10,73,0.04
10,74,0.04
10,75,0.04
10,76,0.04
10,77,0.04
10,78,0.04
10,79,0.04
10,80,0.04
10,81,0.04
10,82,0.04
10,83,0.04
10,84,0.04
10,85,0.04
10,86,0.04
10,87,0.04
10,88,0.04
10,89,0.04
10,90,0.04
10,91,0.04
10,92,0.04
10,93,0.04
10,94,0.04
10,95,0.04
10,96,0.04
10,97,0.04
10,98,0.04
10,99,0.04
10,100,0.04
10,101,0.04
10,102,0.04
10,103,0.04
10,104,0.04
10,105,0.04
10,106,0.04
10,107,0.04
10,108,0.04
10,109,0.04
10,110,0.04
10,111,0.04
10,112,0.04
10,113,0.04
10,114,0.04
10,115,0.04
10,116,0.04
10,117,0.04
10,118,0.04
10,119,0.04
10,120,0.04
11,18,0.05
11,19,0.05
11,20,0.05
11,21,0.05
11,22,0.05
11,23,0.05
11,24,0.05
11,25,0.05
11,26,0.05
11,27,0.05
11,28,0.05
11,29,0.05
11,30,0.05
11,31,0.05
11,32,0.05
11,33,0.05
11,34,0.05
11,35,0.05
11,36,0.05
11,37,0.05
11,38,0.05
11,39,0.05
11,40,0.05
11,41,0.05
11,42,0.05
11,43,0.05
11,44,0.05
11,45,0.05
11,46,0.05
11,47,0.05
11,48,0.05
11,49,0.05
11,50,0.05
11,51,0.05
11,52,0.05
11,53,0.05
11,54,0.05
11,55,0.04
11,56,0.04
11,57,0.04
11,58,0.04
11,59,0.04
11,60,0.04
11,61,0.04
11,62,0.04
11,63,0.04
11,64,0.04
11,65,0.04
11,66,0.04
11,67,0.04
11,68,0.04
11,69,0.04
11,70,0.04
11,71,0.04
11,72,0.04
11,73,0.04
11,74,0.04
11,75,0.04
11,76,0.04
11,77,0.04
11,78,0.04
11,79,0.04
11,80,0.04
11,81,0.04
11,82,0.04
11,83,0.04
11,84,0.04
11,85,0.04
11,86,0.04
11,87,0.04
11,88,0.04
11,89,0.04
11,90,0.04
11,91,0.04
11,92,0.04
11,93,0.04
11,94,0.04
11,95,0.04
11,96,0.04
11,97,0.04
11,98,0.04
11,99,0.04
11,100,0.04
11,101,0.04
11,102,0.04
11,103,0.04
11,104,0.04
11,105,0.04
11,106,0.04
11,107,0.04
11,108,0.04
11,109,0.04
11,110,0.04
11,111,0.04
11,112,0.04
11,113,0.04
11,114,0.04
11,115,0.04
11,116,0.04
11,117,0.04
11,118,0.04
11,119,0.04
11,120,0.04
12,18,0.04
12,19,0.04
12,20,0.04
12,21,0.04
12,22,0.04
12,23,0.04
12,24,0.04
12,25,0.04
12,26,0.04
12,27,0.04
12,28,0.04
12,29,0.04
12,30,0.04
12,31,0.04
12,32,0.04
12,33,0.04
12,34,0.04
12,35,0.04
12,36,0.04
12,37,0.04
12,38,0.04
12,39,0.04
12,40,0.04
12,41,0.04
12,42,0.04
12,43,0.04
12,44,0.04
12,45,0.04
12,46,0.04
12,47,0.04
12,48,0.04
12,49,0.04
12,50,0.04
12,51,0.04
12,52,0.04
12,53,0.04
12,54,0.04
12,55,0.04
12,56,0.04
12,57,0.04
12,58,0.04
12,59,0.04
12,60,0.04
12,61,0.04
12,62,0.04
12,63,0.04
12,64,0.04
12,65,0.04
12,66,0.04
12,67,0.04
12,68,0.04
12,69,0.04
12,70,0.04
12,71,0.04
12,72,0.04
12,73,0.04
12,74,0.04
12,75,0.04
12,76,0.04
12,77,0.04
12,78,0.04
12,79,0.04
12,80,0.04
12,81,0.04
12,82,0.04
12,83,0.04
12,84,0.04
12,85,0.04
12,86,0.04
12,87,0.04
12,88,0.04
12,89,0.04
12,90,0.04
12,91,0.04
12,92,0.04
12,93,0.04
12,94,0.04
12,95,0.04
12,96,0.04
12,97,0.04
12,98,0.04
12,99,0.04
12,100,0.04
12,101,0.04
12,102,0.04
12,103,0.04
12,104,0.04
12,105,0.04
12,106,0.04
12,107,0.04
12,108,0.04
12,109,0.04
12,110,0.04
12,111,0.04
12,112,0.04
12,113,0.04
12,114,0.04
12,115,0.04
12,116,0.04
12,117,0.04
12,118,0.04
12,119,0.04
12,120,0.04
13,18,0.04
13,19,0.04
13,20,0.04
13,21,0.04
13,22,0.04
13,23,0.04
13,24,0.04
13,25,0.04
13,26,0.04
13,27,0.04
13,28,0.04
13,29,0.04
13,30,0.04
13,31,0.04
13,32,0.04
13,33,0.04
13,34,0.04
13,35,0.04
13,36,0.04
13,37,0.04
13,38,0.04
13,39,0.04
13,40,0.04
13,41,0.04
13,42,0.04
13,43,0.04
13,44,0.04
13,45,0.04
13,46,0.04
13,47,0.04
13,48,0.04
13,49,0.04
13,50,0.04
13,51,0.04
13,52,0.04
13,53,0.04
13,54,0.04
13,55,0.035
13,56,0.035
13,57,0.035
13,58,0.035
13,59,0.035
13,60,0.035
13,61,0.035
13,62,0.035
13,63,0.035
13,64,0.035
13,65,0.035
13,66,0.035
13,67,0.035
13,68,0.035
13,69,0.035
13,70,0.035
13,71,0.035
13,72,0.035
13,73,0.035
13,74,0.035
13,75,0.035
13,76,0.035
13,77,0.035
13,78,0.035
13,79,0.035
13,80,0.035
13,81,0.035
13,82,0.035
13,83,0.035
13,84,0.035
13,85,0.035
13,86,0.035
13,87,0.035
13,88,0.035
13,89,0.035
13,90,0.035
13,91,0.035
13,92,0.035
13,93,0.035
13,94,0.035
13,95,0.035
13,96,0.035
13,97,0.035
13,98,0.035
13,99,0.035
13,100,0.035
13,101,0.035
13,102,0.035
13,103,0.035
13,104,0.035
13,105,0.035
13,106,0.035
13,107,0.035
13,108,0.035
13,109,0.035
13,110,0.035
13,111,0.035
13,112,0.035
13,113,0.035
13,114,0.035
13,115,0.035
13,116,0.035
13,117,0.035
13,118,0.035
13,119,0.035
13,120,0.035
14,18,0.03
14,19,0.03
14,20,0.03
14,21,0.03
14,22,0.03
14,23,0.03
14,24,0.03
14,25,0.03
14,26,0.03
14,27,0.03
14,28,0.03
14,29,0.03
14,30,0.03
14,31,0.03
14,32,0.03
14,33,0.03
14,34,0.03
14,35,0.03
14,36,0.03
14,37,0.03
14,38,0.03
14,39,0.03
14,40,0.03
14,41,0.03
14,42,0.03
14,43,0.03
14,44,0.03
14,45,0.03
14,46,0.03
14,47,0.03
14,48,0.03
14,49,0.03
14,50,0.03
14,51,0.03
14,52,0.03
14,53,0.03
14,54,0.03
14,55,0.03
14,56,0.03
14,57,0.03
14,58,0.03
14,59,0.03
14,60,0.03
14,61,0.03
14,62,0.03
14,63,0.03
14,64,0.03
14,65,0.03
14,66,0.03
14,67,0.03
14,68,0.03
14,69,0.03
14,70,0.03
14,71,0.03
14,72,0.03
14,73,0.03
14,74,0.03
14,75,0.03
14,76,0.03
14,77,0.03
14,78,0.03
14,79,0.03
14,80,0.03
14,81,0.03
14,82,0.03
14,83,0.03
14,84,0.03
14,85,0.03
14,86,0.03
14,87,0.03
14,88,0.03
14,89,0.03
14,90,0.03
14,91,0.03
14,92,0.03
14,93,0.03
14,94,0.03
14,95,0.03
14,96,0.03
14,97,0.03
14,98,0.03
14,99,0.03
14,100,0.03
14,101,0.03
14,102,0.03
14,103,0.03
14,104,0.03
14,105,0.03
14,106,0.03
14,107,0.03
14,108,0.03
14,109,0.03
14,110,0.03
14,111,0.03
14,112,0.03
14,113,0.03
14,114,0.03
14,115,0.03
14,116,0.03
14,117,0.03
14,118,0.03
14,119,0.03
14,120,0.03
15,18,0.03
15,19,0.03
15,20,0.03
15,21,0.03
15,22,0.03
15,23,0.03
15,24,0.03
15,25,0.03
15,26,0.03
15,27,0.03
15,28,0.03
15,29,0.03
15,30,0.03
15,31,0.03
15,32,0.03
15,33,0.03
15,34,0.03
15,35,0.03
15,36,0.03
15,37,0.03
15,38,0.03
15,39,0.03
15,40,0.03
15,41,0.03
15,42,0.03
15,43,0.03
15,44,0.03
15,45,0.03
15,46,0.03
15,47,0.03
15,48,0.03
15,49,0.03
15,50,0.03
15,51,0.03
15,52,0.03
15,53,0.03
15,54,0.03
15,55,0.03
15,56,0.03
15,57,0.03
15,58,0.03
15,59,0.03
15,60,0.03
15,61,0.03
15,62,0.03
15,63,0.03
15,64,0.03
15,65,0.03
15,66,0.03
15,67,0.03
15,68,0.03
15,69,0.03
15,70,0.03
15,71,0.03
15,72,0.03
15,73,0.03
15,74,0.03
15,75,0.03
15,76,0.03
15,77,0.03
15,78,0.03
15,79,0.03
15,80,0.03
15,81,0.03
15,82,0.03
15,83,0.03
15,84,0.03
15,85,0.03
15,86,0.03
15,87,0.03
15,88,0.03
15,89,0.03
15,90,0.03
15,91,0.03
15,92,0.03
15,93,0.03
15,94,0.03
15,95,0.03
15,96,0.03
15,97,0.03
15,98,0.03
15,99,0.03
15,100,0.03
15,101,0.03
15,102,0.03
15,103,0.03
15,104,0.03
15,105,0.03
15,106,0.03
15,107,0.03
15,108,0.03
15,109,0.03
15,110,0.03
15,111,0.03
15,112,0.03
15,113,0.03
15,114,0.03
15,115,0.03
15,116,0.03
15,117,0.03
15,118,0.03
15,119,0.03
15,120,0.03
16,18,0.02
16,19,0.02
16,20,0.02
16,21,0.02
16,22,0.02
16,23,0.02
16,24,0.02
16,25,0.02
16,26,0.02
16,27,0.02
16,28,0.02
16,29,0.02
16,30,0.02
16,31,0.02
16,32,0.02
16,33,0.02
16,34,0.02
16,35,0.02
16,36,0.02
16,37,0.02
16,38,0.02
16,39,0.02
16,40,0.02
16,41,0.02
16,42,0.02
16,43,0.02
16,44,0.02
16,45,0.02
16,46,0.02
16,47,0.02
16,48,0.02
16,49,0.02
16,50,0.02
16,51,0.02
16,52,0.02
16,53,0.02
16,54,0.02
16,55,0.02
16,56,0.02
16,57,0.02
16,58,0.02
16,59,0.02
16,60,0.02
16,61,0.02
16,62,0.02
16,63,0.02
16,64,0.02
16,65,0.02
16,66,0.02
16,67,0.02
16,68,0.02
16,69,0.02
16,70,0.02
16,71,0.02
16,72,0.02
16,73,0.02
16,74,0.02
16,75,0.02
16,76,0.02
16,77,0.02
16,78,0.02
16,79,0.02
16,80,0.02
16,81,0.02
16,82,0.02
16,83,0.02
16,84,0.02
16,85,0.02
16,86,0.02
16,87,0.02
16,88,0.02
16,89,0.02
16,90,0.02
16,91,0.02
16,92,0.02
16,93,0.02
16,94,0.02
16,95,0.02
16,96,0.02
16,97,0.02
16,98,0.02
16,99,0.02
16,100,0.02
16,101,0.02
16,102,0.02
16,103,0.02
16,104,0.02
16,105,0.02
16,106,0.02
16,107,0.02
16,108,0.02
16,109,0.02
16,110,0.02
16,111,0.02
16,112,0.02
16,113,0.02
16,114,0.02
16,115,0.02
