age,year,gender,improvement
25,2027,female,0.0066
25,2028,female,0.0074
25,2029,female,0.0081
25,2030,female,0.0087
25,2031,female,0.0093
25,2032,female,0.0097
25,2033,female,0.0099
25,2034,female,0.01
26,1951,female,0.0732
26,1952,female,0.0645
26,1953,female,0.0556
26,1954,female,0.0461
26,1955,female,0.0366
26,1956,female,0.0275
26,1957,female,0.0196
26,1958,female,0.0132
26,1959,female,0.0082
26,1960,female,0.0044
26,1961,female,0.0018
26,1962,female,0.0
26,1963,female,-0.0009
26,1964,female,-0.0012
26,1965,female,-0.0012
26,1966,female,-0.0008
26,1967,female,0.0004
26,1968,female,0.0025
26,1969,female,0.006
26,1970,female,0.0106
26,1971,female,0.016
26,1972,female,0.0213
26,1973,female,0.0256
26,1974,female,0.0283
26,1975,female,0.0292
26,1976,female,0.0284
26,1977,female,0.0266
26,1978,female,0.0247
26,1979,female,0.0231
26,1980,female,0.0216
26,1981,female,0.02
26,1982,female,0.0174
26,1983,female,0.0134
26,1984,female,0.0082
26,1985,female,0.0028
26,1986,female,-0.0017
26,1987,female,-0.0038
26,1988,female,-0.0034
26,1989,female,-0.0009
26,1990,female,0.0026
26,1991,female,0.0064
26,1992,female,0.0102
26,1993,female,0.0142
26,1994,female,0.0183
26,1995,female,0.0217
26,1996,female,0.0235
26,1997,female,0.0227
26,1998,female,0.0188
26,1999,female,0.0126
26,2000,female,0.0054
26,2001,female,-0.0012
26,2002,female,-0.006
26,2003,female,-0.0088
26,2004,female,-0.0094
26,2005,female,-0.0083
26,2006,female,-0.0058
26,2007,female,-0.0026
26,2008,female,0.0005
26,2009,female,0.0022
26,2010,female,0.002
26,2011,female,-0.0011
26,2012,female,-0.0071
26,2013,female,-0.0158
26,2014,female,-0.0268
26,2015,female,-0.025
26,2016,female,-0.0221
26,2017,female,-0.0185
26,2018,female,-0.0144
26,2019,female,-0.0101
26,2020,female,-0.006
26,2021,female,-0.0027
26,2022,female,0.0002
26,2023,female,0.0025
26,2024,female,0.0039
26,2025,female,0.0048
26,2026,female,0.0057
26,2027,female,0.0066
26,2028,female,0.0074
26,2029,female,0.0081
26,2030,female,0.0087
26,2031,female,0.0093
26,2032,female,0.0097
26,2033,female,0.0099
26,2034,female,0.01
27,1951,female,0.0725
27,1952,female,0.0638
27,1953,female,0.0549
27,1954,female,0.0454
27,1955,female,0.0357
27,1956,female,0.0265
27,1957,female,0.0186
27,1958,female,0.0122
27,1959,female,0.0074
27,1960,female,0.0039
27,1961,female,0.0016
27,1962,female,0.0002
27,1963,female,-0.0004
27,1964,female,-0.0004
27,1965,female,-0.0001
27,1966,female,0.0007
27,1967,female,0.0022
27,1968,female,0.0045
27,1969,female,0.0081
27,1970,female,0.0128
27,1971,female,0.0182
27,1972,female,0.0236
27,1973,female,0.028
27,1974,female,0.0308
27,1975,female,0.0317
27,1976,female,0.0308
27,1977,female,0.0287
27,1978,female,0.0263
27,1979,female,0.0239
27,1980,female,0.0216
27,1981,female,0.0191
27,1982,female,0.0157
27,1983,female,0.0111
27,1984,female,0.0055
27,1985,female,-0.0003
27,1986,female,-0.0048
27,1987,female,-0.0069
27,1988,female,-0.0062
27,1989,female,-0.0034
27,1990,female,0.0005
27,1991,female,0.0046
27,1992,female,0.0088
27,1993,female,0.0132
27,1994,female,0.0178
27,1995,female,0.0221
27,1996,female,0.0248
27,1997,female,0.0248
27,1998,female,0.0214
27,1999,female,0.0154
27,2000,female,0.0081
27,2001,female,0.0012
27,2002,female,-0.0042
27,2003,female,-0.0076
27,2004,female,-0.0089
27,2005,female,-0.0085
27,2006,female,-0.0068
27,2007,female,-0.0042
27,2008,female,-0.0017
27,2009,female,-0.0002
27,2010,female,-0.0006
27,2011,female,-0.0036
27,2012,female,-0.0095
27,2013,female,-0.0181
27,2014,female,-0.0291
27,2015,female,-0.0273
27,2016,female,-0.0242
27,2017,female,-0.0204
27,2018,female,-0.0161
27,2019,female,-0.0115
27,2020,female,-0.0071
27,2021,female,-0.0029
27,2022,female,0.0001
27,2023,female,0.0025
27,2024,female,0.0039
27,2025,female,0.0048
27,2026,female,0.0057
27,2027,female,0.0066
27,2028,female,0.0074
27,2029,female,0.0081
27,2030,female,0.0087
27,2031,female,0.0093
27,2032,female,0.0097
27,2033,female,0.0099
27,2034,female,0.01
28,1951,female,0.0715
28,1952,female,0.0628
28,1953,female,0.0538
28,1954,female,0.0444
28,1955,female,0.0347
28,1956,female,0.0255
28,1957,female,0.0176
28,1958,female,0.0114
28,1959,female,0.0068
28,1960,female,0.0036
28,1961,female,0.0014
28,1962,female,0.0002
28,1963,female,-0.0003
28,1964,female,-0.0002
28,1965,female,0.0005
28,1966,female,0.0017
28,1967,female,0.0035
28,1968,female,0.0062
28,1969,female,0.0099
28,1970,female,0.0147
28,1971,female,0.0202
28,1972,female,0.0257
28,1973,female,0.0303
28,1974,female,0.0333
28,1975,female,0.0344
28,1976,female,0.0335
28,1977,female,0.0312
28,1978,female,0.0282
28,1979,female,0.025
28,1980,female,0.0219
28,1981,female,0.0184
28,1982,female,0.0142
28,1983,female,0.0089
28,1984,female,0.0027
28,1985,female,-0.0033
28,1986,female,-0.0078
28,1987,female,-0.0097
28,1988,female,-0.0088
28,1989,female,-0.0058
28,1990,female,-0.0018
28,1991,female,0.0026
28,1992,female,0.007
28,1993,female,0.0118
28,1994,female,0.017
28,1995,female,0.022
28,1996,female,0.0255
28,1997,female,0.0262
28,1998,female,0.0235
28,1999,female,0.0179
28,2000,female,0.0108
28,2001,female,0.0038
28,2002,female,-0.0018
28,2003,female,-0.0057
28,2004,female,-0.0076
28,2005,female,-0.0079
28,2006,female,-0.0068
28,2007,female,-0.0049
28,2008,female,-0.003
28,2009,female,-0.002
28,2010,female,-0.0026
28,2011,female,-0.0057
28,2012,female,-0.0116
28,2013,female,-0.0202
28,2014,female,-0.0313
28,2015,female,-0.0295
28,2016,female,-0.0264
28,2017,female,-0.0223
28,2018,female,-0.0178
28,2019,female,-0.0129
28,2020,female,-0.0082
28,2021,female,-0.0038
28,2022,female,0.0
28,2023,female,0.0024
28,2024,female,0.0039
28,2025,female,0.0048
28,2026,female,0.0057
28,2027,female,0.0066
28,2028,female,0.0074
28,2029,female,0.0081
28,2030,female,0.0087
28,2031,female,0.0093
28,2032,female,0.0097
28,2033,female,0.0099
28,2034,female,0.01
29,1951,female,0.0701
29,1952,female,0.0614
29,1953,female,0.0525
29,1954,female,0.0431
29,1955,female,0.0335
29,1956,female,0.0245
29,1957,female,0.0168
29,1958,female,0.0108
29,1959,female,0.0064
29,1960,female,0.0033
29,1961,female,0.0012
29,1962,female,-0.0001
29,1963,female,-0.0006
29,1964,female,-0.0004
29,1965,female,0.0005
29,1966,female,0.0021
29,1967,female,0.0043
29,1968,female,0.0074
29,1969,female,0.0114
29,1970,female,0.0164
29,1971,female,0.0221
29,1972,female,0.0277
29,1973,female,0.0325
29,1974,female,0.0358
29,1975,female,0.037
29,1976,female,0.0362
29,1977,female,0.0337
29,1978,female,0.0303
29,1979,female,0.0265
29,1980,female,0.0225
29,1981,female,0.0181
29,1982,female,0.013
29,1983,female,0.0069
29,1984,female,0.0003
29,1985,female,-0.0058
29,1986,female,-0.0103
29,1987,female,-0.0121
29,1988,female,-0.0111
29,1989,female,-0.0081
29,1990,female,-0.004
29,1991,female,0.0004
29,1992,female,0.005
29,1993,female,0.01
29,1994,female,0.0156
29,1995,female,0.0212
29,1996,female,0.0255
29,1997,female,0.0269
29,1998,female,0.0249
29,1999,female,0.02
29,2000,female,0.0133
29,2001,female,0.0065
29,2002,female,0.0008
29,2003,female,-0.0033
29,2004,female,-0.0056
29,2005,female,-0.0064
29,2006,female,-0.0059
29,2007,female,-0.0046
29,2008,female,-0.0033
29,2009,female,-0.0029
29,2010,female,-0.004
29,2011,female,-0.0074
29,2012,female,-0.0133
29,2013,female,-0.022
29,2014,female,-0.0332
29,2015,female,-0.0315
29,2016,female,-0.0284
29,2017,female,-0.0242
29,2018,female,-0.0194
29,2019,female,-0.0143
29,2020,female,-0.0093
29,2021,female,-0.0047
29,2022,female,-0.0007
29,2023,female,0.0024
29,2024,female,0.0039
29,2025,female,0.0048
29,2026,female,0.0057
29,2027,female,0.0066
29,2028,female,0.0074
29,2029,female,0.0081
29,2030,female,0.0087
29,2031,female,0.0093
29,2032,female,0.0097
29,2033,female,0.0099
29,2034,female,0.01
30,1951,female,0.0684
30,1952,female,0.0598
30,1953,female,0.051
30,1954,female,0.0418
30,1955,female,0.0324
30,1956,female,0.0236
30,1957,female,0.0161
30,1958,female,0.0104
30,1959,female,0.0061
30,1960,female,0.003
30,1961,female,0.0008
30,1962,female,-0.0006
30,1963,female,-0.0012
30,1964,female,-0.001
30,1965,female,0.0001
30,1966,female,0.0021
30,1967,female,0.0048
30,1968,female,0.0082
30,1969,female,0.0126
30,1970,female,0.0178
30,1971,female,0.0236
30,1972,female,0.0295
30,1973,female,0.0345
30,1974,female,0.038
30,1975,female,0.0395
30,1976,female,0.0387
30,1977,female,0.0362
30,1978,female,0.0325
30,1979,female,0.0282
30,1980,female,0.0234
30,1981,female,0.0182
30,1982,female,0.0123
30,1983,female,0.0056
30,1984,female,-0.0015
30,1985,female,-0.0077
30,1986,female,-0.0121
30,1987,female,-0.0139
30,1988,female,-0.013
30,1989,female,-0.0101
30,1990,female,-0.0062
30,1991,female,-0.0018
30,1992,female,0.0028
30,1993,female,0.008
30,1994,female,0.0139
30,1995,female,0.0199
30,1996,female,0.0247
30,1997,female,0.0268
30,1998,female,0.0256
30,1999,female,0.0213
30,2000,female,0.0153
30,2001,female,0.0089
30,2002,female,0.0035
30,2003,female,-0.0006
30,2004,female,-0.0031
30,2005,female,-0.0042
30,2006,female,-0.0041
30,2007,female,-0.0034
30,2008,female,-0.0029
30,2009,female,-0.0032
30,2010,female,-0.0048
30,2011,female,-0.0085
30,2012,female,-0.0146
30,2013,female,-0.0234
30,2014,female,-0.0348
30,2015,female,-0.0332
30,2016,female,-0.0301
30,2017,female,-0.0259
30,2018,female,-0.021
30,2019,female,-0.0157
30,2020,female,-0.0105
30,2021,female,-0.0056
30,2022,female,-0.0013
30,2023,female,0.0019
30,2024,female,0.0039
30,2025,female,0.0048
30,2026,female,0.0057
30,2027,female,0.0066
30,2028,female,0.0074
30,2029,female,0.0081
30,2030,female,0.0087
30,2031,female,0.0093
30,2032,female,0.0097
30,2033,female,0.0099
30,2034,female,0.01
31,1951,female,0.0665
31,1952,female,0.0581
31,1953,female,0.0494
31,1954,female,0.0405
31,1955,female,0.0314
31,1956,female,0.0229
31,1957,female,0.0157
31,1958,female,0.0101
31,1959,female,0.0059
31,1960,female,0.0028
31,1961,female,0.0004
31,1962,female,-0.0012
31,1963,female,-0.002
31,1964,female,-0.0019
31,1965,female,-0.0006
31,1966,female,0.0017
31,1967,female,0.0048
31,1968,female,0.0086
31,1969,female,0.0133
31,1970,female,0.0189
31,1971,female,0.0249
31,1972,female,0.0309
31,1973,female,0.0362
31,1974,female,0.04
31,1975,female,0.0417
31,1976,female,0.0411
31,1977,female,0.0386
31,1978,female,0.0347
31,1979,female,0.0299
31,1980,female,0.0246
31,1981,female,0.0187
31,1982,female,0.0122
31,1983,female,0.0049
31,1984,female,-0.0024
31,1985,female,-0.0088
31,1986,female,-0.0131
31,1987,female,-0.0149
31,1988,female,-0.0143
31,1989,female,-0.0118
31,1990,female,-0.0082
31,1991,female,-0.0041
31,1992,female,0.0005
31,1993,female,0.0056
31,1994,female,0.0117
31,1995,female,0.018
31,1996,female,0.0232
31,1997,female,0.0259
31,1998,female,0.0253
31,1999,female,0.0218
31,2000,female,0.0165
31,2001,female,0.0109
31,2002,female,0.0059
31,2003,female,0.0022
