yos,age,withdrawal_rate
6,78,0.034
6,79,0.034
6,80,0.034
6,81,0.034
6,82,0.034
6,83,0.034
6,84,0.034
6,85,0.034
6,86,0.034
6,87,0.034
6,88,0.034
6,89,0.034
6,90,0.034
6,91,0.034
6,92,0.034
6,93,0.034
6,94,0.034
6,95,0.034
6,96,0.034
6,97,0.034
6,98,0.034
6,99,0.034
6,100,0.034
6,101,0.034
6,102,0.034
6,103,0.034
6,104,0.034
6,105,0.034
6,106,0.034
6,107,0.034
6,108,0.034
6,109,0.034
6,110,0.034
6,111,0.034
6,112,0.034
6,113,0.034
6,114,0.034
6,115,0.034
6,116,0.034
6,117,0.034
6,118,0.034
6,119,0.034
6,120,0.034
7,18,0.034
7,19,0.034
7,20,0.034
7,21,0.034
7,22,0.034
7,23,0.034
7,24,0.034
7,25,0.034
7,26,0.034
7,27,0.034
7,28,0.034
7,29,0.034
7,30,0.034
7,31,0.034
7,32,0.034
7,33,0.034
7,34,0.034
7,35,0.034
7,36,0.034
7,37,0.034
7,38,0.034
7,39,0.034
7,40,0.034
7,41,0.034
7,42,0.034
7,43,0.034
7,44,0.034
7,45,0.034
7,46,0.034
7,47,0.034
7,48,0.034
7,49,0.034
7,50,0.034
7,51,0.034
7,52,0.034
7,53,0.034
7,54,0.034
7,55,0.034
7,56,0.034
7,57,0.034
7,58,0.034
7,59,0.034
7,60,0.034
7,61,0.034
7,62,0.034
7,63,0.034
7,64,0.034
7,65,0.034
7,66,0.034
7,67,0.034
7,68,0.034
7,69,0.034
7,70,0.034
7,71,0.034
7,72,0.034
7,73,0.034
7,74,0.034
7,75,0.034
7,76,0.034
7,77,0.034
7,78,0.034
7,79,0.034
7,80,0.034
7,81,0.034
7,82,0.034
7,83,0.034
7,84,0.034
7,85,0.034
7,86,0.034
7,87,0.034
7,88,0.034
7,89,0.034
7,90,0.034
7,91,0.034
7,92,0.034
7,93,0.034
7,94,0.034
7,95,0.034
7,96,0.034
7,97,0.034
7,98,0.034
7,99,0.034
7,100,0.034
7,101,0.034
7,102,0.034
7,103,0.034
7,104,0.034
7,105,0.034
7,106,0.034
7,107,0.034
7,108,0.034
7,109,0.034
7,110,0.034
7,111,0.034
7,112,0.034
7,113,0.034
7,114,0.034
7,115,0.034
7,116,0.034
7,117,0.034
7,118,0.034
7,119,0.034
7,120,0.034
8,18,0.09
8,19,0.09
8,20,0.09
8,21,0.09
8,22,0.09
8,23,0.09
8,24,0.09
8,25,0.09
8,26,0.09
8,27,0.09
8,28,0.09
8,29,0.09
8,30,0.09
8,31,0.09
8,32,0.09
8,33,0.09
8,34,0.09
8,35,0.09
8,36,0.09
8,37,0.09
8,38,0.09
8,39,0.09
8,40,0.09
8,41,0.09
8,42,0.09
8,43,0.09
8,44,0.09
8,45,0.09
8,46,0.09
8,47,0.09
8,48,0.09
8,49,0.09
8,50,0.09
8,51,0.09
8,52,0.09
8,53,0.09
8,54,0.09
8,55,0.09
8,56,0.09
8,57,0.09
8,58,0.09
8,59,0.09
8,60,0.09
8,61,0.09
8,62,0.09
8,63,0.09
8,64,0.09
8,65,0.09
8,66,0.09
8,67,0.09
8,68,0.09
8,69,0.09
8,70,0.09
8,71,0.09
8,72,0.09
8,73,0.09
8,74,0.09
8,75,0.09
8,76,0.09
8,77,0.09
8,78,0.09
8,79,0.09
8,80,0.09
8,81,0.09
8,82,0.09
8,83,0.09
8,84,0.09
8,85,0.09
8,86,0.09
8,87,0.09
8,88,0.09
8,89,0.09
8,90,0.09
8,91,0.09
8,92,0.09
8,93,0.09
8,94,0.09
8,95,0.09
8,96,0.09
8,97,0.09
8,98,0.09
8,99,0.09
8,100,0.09
8,101,0.09
8,102,0.09
8,103,0.09
8,104,0.09
8,105,0.09
8,106,0.09
8,107,0.09
8,108,0.09
8,109,0.09
8,110,0.09
8,111,0.09
8,112,0.09
8,113,0.09
8,114,0.09
8,115,0.09
8,116,0.09
8,117,0.09
8,118,0.09
8,119,0.09
8,120,0.09
9,18,0.034
9,19,0.034
9,20,0.034
9,21,0.034
9,22,0.034
9,23,0.034
9,24,0.034
9,25,0.034
9,26,0.034
9,27,0.034
9,28,0.034
9,29,0.034
9,30,0.034
9,31,0.034
9,32,0.034
9,33,0.034
9,34,0.034
9,35,0.034
9,36,0.034
9,37,0.034
9,38,0.034
9,39,0.034
9,40,0.034
9,41,0.034
9,42,0.034
9,43,0.034
9,44,0.034
9,45,0.034
9,46,0.034
9,47,0.034
9,48,0.034
9,49,0.034
9,50,0.034
9,51,0.034
9,52,0.034
9,53,0.034
9,54,0.034
9,55,0.034
9,56,0.034
9,57,0.034
9,58,0.034
9,59,0.034
9,60,0.034
9,61,0.034
9,62,0.034
9,63,0.034
9,64,0.034
9,65,0.034
9,66,0.034
9,67,0.034
9,68,0.034
9,69,0.034
9,70,0.034
9,71,0.034
9,72,0.034
9,73,0.034
9,74,0.034
9,75,0.034
9,76,0.034
9,77,0.034
9,78,0.034
9,79,0.034
9,80,0.034
9,81,0.034
9,82,0.034
9,83,0.034
9,84,0.034
9,85,0.034
9,86,0.034
9,87,0.034
9,88,0.034
9,89,0.034
9,90,0.034
9,91,0.034
9,92,0.034
9,93,0.034
9,94,0.034
9,95,0.034
9,96,0.034
9,97,0.034
9,98,0.034
9,99,0.034
9,100,0.034
9,101,0.034
9,102,0.034
9,103,0.034
9,104,0.034
9,105,0.034
9,106,0.034
9,107,0.034
9,108,0.034
9,109,0.034
9,110,0.034
9,111,0.034
9,112,0.034
9,113,0.034
9,114,0.034
9,115,0.034
9,116,0.034
9,117,0.034
9,118,0.034
9,119,0.034
9,120,0.034
10,18,0.034
10,19,0.034
10,20,0.034
10,21,0.034
10,22,0.034
10,23,0.034
10,24,0.034
10,25,0.034
10,26,0.034
10,27,0.034
10,28,0.034
10,29,0.034
10,30,0.034
10,31,0.034
10,32,0.034
10,33,0.034
10,34,0.034
10,35,0.034
10,36,0.034
10,37,0.034
10,38,0.034
10,39,0.034
10,40,0.034
10,41,0.034
10,42,0.034
10,43,0.034
10,44,0.034
10,45,0.034
10,46,0.034
10,47,0.034
10,48,0.034
10,49,0.034
10,50,0.034
10,51,0.034
10,52,0.034
10,53,0.034
10,54,0.034
10,55,0.034
10,56,0.034
10,57,0.034
10,58,0.034
10,59,0.034
10,60,0.034
10,61,0.034
10,62,0.034
10,63,0.034
10,64,0.034
10,65,0.034
10,66,0.034
10,67,0.034
10,68,0.034
10,69,0.034
10,70,0.034
10,71,0.034
10,72,0.034
10,73,0.034
10,74,0.034
10,75,0.034
10,76,0.034
10,77,0.034
10,78,0.034
10,79,0.034
10,80,0.034
10,81,0.034
10,82,0.034
10,83,0.034
10,84,0.034
10,85,0.034
10,86,0.034
10,87,0.034
10,88,0.034
10,89,0.034
10,90,0.034
10,91,0.034
10,92,0.034
10,93,0.034
10,94,0.034
10,95,0.034
10,96,0.034
10,97,0.034
10,98,0.034
10,99,0.034
10,100,0.034
10,101,0.034
10,102,0.034
10,103,0.034
10,104,0.034
10,105,0.034
10,106,0.034
10,107,0.034
10,108,0.034
10,109,0.034
10,110,0.034
10,111,0.034
10,112,0.034
10,113,0.034
10,114,0.034
10,115,0.034
10,116,0.034
10,117,0.034
10,118,0.034
10,119,0.034
10,120,0.034
11,18,0.034
11,19,0.034
11,20,0.034
11,21,0.034
11,22,0.034
11,23,0.034
11,24,0.034
11,25,0.034
11,26,0.034
11,27,0.034
11,28,0.034
11,29,0.034
11,30,0.034
11,31,0.034
11,32,0.034
11,33,0.034
11,34,0.034
11,35,0.034
11,36,0.034
11,37,0.034
11,38,0.034
11,39,0.034
11,40,0.034
11,41,0.034
11,42,0.034
11,43,0.034
11,44,0.034
11,45,0.034
11,46,0.034
11,47,0.034
11,48,0.034
11,49,0.034
11,50,0.034
11,51,0.034
11,52,0.034
11,53,0.034
11,54,0.034
11,55,0.034
11,56,0.034
11,57,0.034
11,58,0.034
11,59,0.034
11,60,0.034
11,61,0.034
11,62,0.034
11,63,0.034
11,64,0.034
11,65,0.034
11,66,0.034
11,67,0.034
11,68,0.034
11,69,0.034
11,70,0.034
11,71,0.034
11,72,0.034
11,73,0.034
11,74,0.034
11,75,0.034
11,76,0.034
11,77,0.034
11,78,0.034
11,79,0.034
11,80,0.034
11,81,0.034
11,82,0.034
11,83,0.034
11,84,0.034
11,85,0.034
11,86,0.034
11,87,0.034
11,88,0.034
11,89,0.034
11,90,0.034
11,91,0.034
11,92,0.034
11,93,0.034
11,94,0.034
11,95,0.034
11,96,0.034
11,97,0.034
11,98,0.034
11,99,0.034
11,100,0.034
11,101,0.034
11,102,0.034
11,103,0.034
11,104,0.034
11,105,0.034
11,106,0.034
11,107,0.034
11,108,0.034
11,109,0.034
11,110,0.034
11,111,0.034
11,112,0.034
11,113,0.034
11,114,0.034
11,115,0.034
11,116,0.034
11,117,0.034
11,118,0.034
11,119,0.034
11,120,0.034
12,18,0.034
12,19,0.034
12,20,0.034
12,21,0.034
12,22,0.034
12,23,0.034
12,24,0.034
12,25,0.034
12,26,0.034
12,27,0.034
12,28,0.034
12,29,0.034
12,30,0.034
12,31,0.034
12,32,0.034
12,33,0.034
12,34,0.034
12,35,0.034
12,36,0.034
12,37,0.034
12,38,0.034
12,39,0.034
12,40,0.034
12,41,0.034
12,42,0.034
12,43,0.034
12,44,0.034
12,45,0.034
12,46,0.034
12,47,0.034
12,48,0.034
12,49,0.034
12,50,0.034
12,51,0.034
12,52,0.034
12,53,0.034
12,54,0.034
12,55,0.034
12,56,0.034
12,57,0.034
12,58,0.034
12,59,0.034
12,60,0.034
12,61,0.034
12,62,0.034
12,63,0.034
12,64,0.034
12,65,0.034
12,66,0.034
12,67,0.034
12,68,0.034
12,69,0.034
12,70,0.034
12,71,0.034
12,72,0.034
12,73,0.034
12,74,0.034
12,75,0.034
12,76,0.034
12,77,0.034
12,78,0.034
12,79,0.034
12,80,0.034
12,81,0.034
12,82,0.034
12,83,0.034
12,84,0.034
12,85,0.034
12,86,0.034
12,87,0.034
12,88,0.034
12,89,0.034
12,90,0.034
12,91,0.034
12,92,0.034
12,93,0.034
12,94,0.034
12,95,0.034
12,96,0.034
12,97,0.034
12,98,0.034
12,99,0.034
12,100,0.034
12,101,0.034
12,102,0.034
12,103,0.034
12,104,0.034
12,105,0.034
12,106,0.034
12,107,0.034
12,108,0.034
12,109,0.034
12,110,0.034
12,111,0.034
12,112,0.034
12,113,0.034
12,114,0.034
12,115,0.034
12,116,0.034
12,117,0.034
12,118,0.034
12,119,0.034
12,120,0.034
13,18,0.034
13,19,0.034
13,20,0.034
13,21,0.034
13,22,0.034
13,23,0.034
13,24,0.034
13,25,0.034
13,26,0.034
13,27,0.034
13,28,0.034
13,29,0.034
13,30,0.034
13,31,0.034
13,32,0.034
13,33,0.034
13,34,0.034
13,35,0.034
13,36,0.034
13,37,0.034
13,38,0.034
13,39,0.034
13,40,0.034
13,41,0.034
13,42,0.034
13,43,0.034
13,44,0.034
13,45,0.034
13,46,0.034
13,47,0.034
13,48,0.034
13,49,0.034
13,50,0.034
13,51,0.034
13,52,0.034
13,53,0.034
13,54,0.034
13,55,0.034
13,56,0.034
13,57,0.034
13,58,0.034
13,59,0.034
13,60,0.034
13,61,0.034
13,62,0.034
13,63,0.034
13,64,0.034
13,65,0.034
13,66,0.034
13,67,0.034
13,68,0.034
13,69,0.034
13,70,0.034
13,71,0.034
13,72,0.034
13,73,0.034
13,74,0.034
13,75,0.034
13,76,0.034
13,77,0.034
13,78,0.034
13,79,0.034
13,80,0.034
13,81,0.034
13,82,0.034
13,83,0.034
13,84,0.034
13,85,0.034
13,86,0.034
13,87,0.034
13,88,0.034
13,89,0.034
13,90,0.034
13,91,0.034
13,92,0.034
13,93,0.034
13,94,0.034
13,95,0.034
13,96,0.034
13,97,0.034
13,98,0.034
13,99,0.034
13,100,0.034
13,101,0.034
13,102,0.034
13,103,0.034
13,104,0.034
13,105,0.034
13,106,0.034
13,107,0.034
13,108,0.034
13,109,0.034
13,110,0.034
13,111,0.034
13,112,0.034
13,113,0.034
13,114,0.034
13,115,0.034
13,116,0.034
13,117,0.034
13,118,0.034
13,119,0.034
13,120,0.034
14,18,0.034
14,19,0.034
14,20,0.034
14,21,0.034
14,22,0.034
14,23,0.034
14,24,0.034
14,25,0.034
14,26,0.034
14,27,0.034
14,28,0.034
14,29,0.034
14,30,0.034
14,31,0.034
14,32,0.034
14,33,0.034
14,34,0.034
14,35,0.034
14,36,0.034
14,37,0.034
14,38,0.034
14,39,0.034
14,40,0.034
14,41,0.034
14,42,0.034
14,43,0.034
14,44,0.034
14,45,0.034
14,46,0.034
14,47,0.034
14,48,0.034
14,49,0.034
14,50,0.034
14,51,0.034
14,52,0.034
14,53,0.034
14,54,0.034
14,55,0.034
14,56,0.034
14,57,0.034
14,58,0.034
14,59,0.034
14,60,0.034
14,61,0.034
14,62,0.034
14,63,0.034
14,64,0.034
14,65,0.034
14,66,0.034
14,67,0.034
14,68,0.034
14,69,0.034
14,70,0.034
14,71,0.034
14,72,0.034
14,73,0.034
14,74,0.034
14,75,0.034
14,76,0.034
14,77,0.034
14,78,0.034
14,79,0.034
14,80,0.034
14,81,0.034
14,82,0.034
14,83,0.034
14,84,0.034
14,85,0.034
14,86,0.034
14,87,0.034
14,88,0.034
14,89,0.034
14,90,0.034
14,91,0.034
14,92,0.034
14,93,0.034
14,94,0.034
14,95,0.034
14,96,0.034
14,97,0.034
14,98,0.034
14,99,0.034
14,100,0.034
14,101,0.034
14,102,0.034
14,103,0.034
14,104,0.034
14,105,0.034
14,106,0.034
14,107,0.034
14,108,0.034
14,109,0.034
14,110,0.034
14,111,0.034
14,112,0.034
14,113,0.034
14,114,0.034
14,115,0.034
14,116,0.034
14,117,0.034
14,118,0.034
14,119,0.034
14,120,0.034
15,18,0.034
15,19,0.034
15,20,0.034
15,21,0.034
15,22,0.034
15,23,0.034
15,24,0.034
15,25,0.034
15,26,0.034
15,27,0.034
15,28,0.034
15,29,0.034
15,30,0.034
15,31,0.034
15,32,0.034
15,33,0.034
15,34,0.034
15,35,0.034
15,36,0.034
15,37,0.034
15,38,0.034
15,39,0.034
15,40,0.034
15,41,0.034
15,42,0.034
15,43,0.034
15,44,0.034
15,45,0.034
15,46,0.034
15,47,0.034
15,48,0.034
15,49,0.034
15,50,0.034
15,51,0.034
15,52,0.034
15,53,0.034
15,54,0.034
15,55,0.034
15,56,0.034
15,57,0.034
15,58,0.034
15,59,0.034
15,60,0.034
15,61,0.034
15,62,0.034
15,63,0.034
15,64,0.034
15,65,0.034
15,66,0.034
15,67,0.034
15,68,0.034
15,69,0.034
15,70,0.034
15,71,0.034
15,72,0.034
15,73,0.034
15,74,0.034
15,75,0.034
15,76,0.034
15,77,0.034
15,78,0.034
15,79,0.034
15,80,0.034
15,81,0.034
15,82,0.034
15,83,0.034
15,84,0.034
15,85,0.034
15,86,0.034
15,87,0.034
15,88,0.034
15,89,0.034
15,90,0.034
15,91,0.034
15,92,0.034
15,93,0.034
15,94,0.034
15,95,0.034
15,96,0.034
15,97,0.034
15,98,0.034
15,99,0.034
15,100,0.034
15,101,0.034
15,102,0.034
15,103,0.034
15,104,0.034
15,105,0.034
15,106,0.034
15,107,0.034
15,108,0.034
15,109,0.034
15,110,0.034
15,111,0.034
15,112,0.034
15,113,0.034
15,114,0.034
15,115,0.034
15,116,0.034
15,117,0.034
15,118,0.034
15,119,0.034
15,120,0.034
16,18,0.034
16,19,0.034
16,20,0.034
16,21,0.034
16,22,0.034
16,23,0.034
16,24,0.034
16,25,0.034
16,26,0.034
16,27,0.034
16,28,0.034
16,29,0.034
16,30,0.034
16,31,0.034
16,32,0.034
16,33,0.034
16,34,0.034
16,35,0.034
16,36,0.034
16,37,0.034
16,38,0.034
16,39,0.034
16,40,0.034
16,41,0.034
16,42,0.034
16,43,0.034
16,44,0.034
16,45,0.034
16,46,0.034
16,47,0.034
16,48,0.034
16,49,0.034
16,50,0.034
16,51,0.034
16,52,0.034
16,53,0.034
16,54,0.034
16,55,0.034
16,56,0.034
16,57,0.034
16,58,0.034
16,59,0.034
16,60,0.034
16,61,0.034
16,62,0.034
16,63,0.034
16,64,0.034
16,65,0.034
16,66,0.034
16,67,0.034
16,68,0.034
16,69,0.034
16,70,0.034
16,71,0.034
16,72,0.034
16,73,0.034
16,74,0.034
16,75,0.034
16,76,0.034
16,77,0.034
16,78,0.034
16,79,0.034
16,80,0.034
16,81,0.034
16,82,0.034
16,83,0.034
16,84,0.034
16,85,0.034
16,86,0.034
16,87,0.034
16,88,0.034
16,89,0.034
16,90,0.034
16,91,0.034
16,92,0.034
16,93,0.034
16,94,0.034
16,95,0.034
16,96,0.034
16,97,0.034
16,98,0.034
16,99,0.034
16,100,0.034
16,101,0.034
16,102,0.034
16,103,0.034
16,104,0.034
16,105,0.034
16,106,0.034
16,107,0.034
16,108,0.034
16,109,0.034
16,110,0.034
16,111,0.034
16,112,0.034
16,113,0.034
16,114,0.034
16,115,0.034
